,index,CompTotal,CompFreq,Currency_Type,Currency_Describtion,TotalByYear,USD per unit,TotalByYearUSD,Echange_rate
37897,65708,72500.0,Yearly,GBP,Pound sterling,72500.0,0,98181.35934225,1.3542256461
37898,65710,2850.0,Monthly,EUR,European Euro,34200.0,0,38621.45997126,1.1292824553
37899,65712,74000.0,Yearly,AUD,Australian dollar,74000.0,0,53584.8417198,0.7241194827
37900,65713,8000.0,Monthly,MYR,Malaysian ringgit,96000.0,0,22933.632528000002,0.2388920055
37901,65714,42000.0,Monthly,BRL,Brazilian real,504000.0,0,88764.232788,0.1761195095
37902,65715,5500.0,Monthly,TRY,Turkish lira,66000.0,0,4867.4817444,0.0737497234
37903,65716,200000.0,Yearly,USD,United States dollar,200000.0,0,200000.0,1.0
37904,65719,38000.0,Yearly,GBP,Pound sterling,38000.0,0,51460.5745518,1.3542256461
37905,65722,750.0,Monthly,EUR,European Euro,9000.0,0,10163.542097700001,1.1292824553
37906,65723,14000.0,Monthly,BRL,Brazilian real,168000.0,0,29588.077596,0.1761195095
37907,65724,38000.0,Yearly,GBP,Pound sterling,38000.0,0,51460.5745518,1.3542256461
37908,65725,5500.0,Monthly,BRL,Brazilian real,66000.0,0,11623.887627,0.1761195095
37909,65727,165000.0,Yearly,AUD,Australian dollar,165000.0,0,119479.7146455,0.7241194827
37910,65730,1000000.0,Yearly,INR,Indian rupee,1000000.0,0,13418.6997,0.0134186997
37911,65731,42000.0,Yearly,EUR,European Euro,42000.0,0,47429.8631226,1.1292824553
37912,65733,60000.0,Yearly,EUR,European Euro,60000.0,0,67756.947318,1.1292824553
37913,65734,70000.0,Yearly,EUR,European Euro,70000.0,0,79049.771871,1.1292824553
37914,65736,44000.0,Yearly,GBP,Pound sterling,44000.0,0,59585.928428399995,1.3542256461
37915,65738,130000.0,Yearly,PLN,Polish zloty,130000.0,0,32167.851859,0.2474450143
37916,65739,1066.0,Monthly,EUR,European Euro,12792.0,0,14445.7811681976,1.1292824553
37917,65740,25000.0,Monthly,ILS,Israeli new shekel,300000.0,0,97121.49824999999,0.3237383275
37918,65741,4500.0,Monthly,EUR,European Euro,54000.0,0,60981.252586200004,1.1292824553
37919,65745,34000.0,Yearly,EUR,European Euro,34000.0,0,38395.6034802,1.1292824553
37920,65747,800.0,Monthly,USD,United States dollar,9600.0,0,9600.0,1.0
37921,65749,74000.0,Yearly,USD,United States dollar,74000.0,0,74000.0,1.0
37922,65751,90000.0,Monthly,CHF,Swiss franc,1080000.0,0,1179469.881252,1.0921017419
37923,65752,430.0,Weekly,USD,United States dollar,22360.0,0,22360.0,1.0
37924,65754,45000.0,Yearly,EUR,European Euro,45000.0,0,50817.7104885,1.1292824553
37925,65755,54000.0,Monthly,SEK,Swedish krona,648000.0,0,71293.8134808,0.1100213171
37926,65756,1750.0,Monthly,EUR,European Euro,21000.0,0,23714.9315613,1.1292824553
37927,65758,1060000.0,Yearly,NOK,Norwegian krone,1060000.0,0,119851.48905,0.1130674425
37928,65760,89900.0,Yearly,CAD,Canadian dollar,89900.0,0,70773.37868483999,0.7872455916
37929,65761,53000.0,Yearly,CAD,Canadian dollar,53000.0,0,41724.0163548,0.7872455916
37930,65763,10200.0,Monthly,PLN,Polish zloty,122400.0,0,30287.26975032,0.2474450143
37931,65764,130000.0,Yearly,USD,United States dollar,130000.0,0,130000.0,1.0
37932,65767,38000.0,Yearly,EUR,European Euro,38000.0,0,42912.7333014,1.1292824553
37933,65768,200000.0,Yearly,BRL,Brazilian real,200000.0,0,35223.9019,0.1761195095
37934,65769,36000.0,Yearly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
37935,65773,50000.0,Monthly,SEK,Swedish krona,600000.0,0,66012.79026,0.1100213171
37936,65775,2950.0,Monthly,EUR,European Euro,35400.0,0,39976.59891762,1.1292824553
37937,65776,800000.0,Yearly,INR,Indian rupee,800000.0,0,10734.95976,0.0134186997
37938,65779,21000.0,Yearly,EUR,European Euro,21000.0,0,23714.9315613,1.1292824553
37939,65780,62000.0,Yearly,USD,United States dollar,62000.0,0,62000.0,1.0
37940,65781,2400.0,Monthly,EUR,European Euro,28800.0,0,32523.33471264,1.1292824553
37941,65784,158000.0,Yearly,AUD,Australian dollar,158000.0,0,114410.8782666,0.7241194827
37942,65789,0.0,Yearly,SGD,Singapore dollar,0.0,0,0.0,0.7376698208
37943,65790,9000.0,Yearly,USD,United States dollar,9000.0,0,9000.0,1.0
37944,65792,155000.0,Yearly,USD,United States dollar,155000.0,0,155000.0,1.0
37945,65794,70000.0,Yearly,EUR,European Euro,70000.0,0,79049.771871,1.1292824553
37946,65796,3800.0,Monthly,EUR,European Euro,45600.0,0,51495.279961680004,1.1292824553
37947,65797,2000000.0,Monthly,COP,Colombian peso,24000000.0,0,5884.2504,0.0002451771
37948,65799,108000.0,Yearly,CAD,Canadian dollar,108000.0,0,85022.52389279999,0.7872455916
37949,65801,297000.0,Monthly,RUB,Russian ruble,3564000.0,0,47414.5806816,0.0133037544
37950,65803,138000.0,Yearly,USD,United States dollar,138000.0,0,138000.0,1.0
37951,65804,65000.0,Yearly,GBP,Pound sterling,65000.0,0,88024.6669965,1.3542256461
37952,65805,20000.0,Monthly,TRY,Turkish lira,240000.0,0,17699.933616,0.0737497234
37953,65806,90000.0,Yearly,USD,United States dollar,90000.0,0,90000.0,1.0
37954,65809,185000.0,Yearly,USD,United States dollar,185000.0,0,185000.0,1.0
37955,65810,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
37956,65811,90000.0,Yearly,EUR,European Euro,90000.0,0,101635.420977,1.1292824553
37957,65812,4000.0,Monthly,TRY,Turkish lira,48000.0,0,3539.9867231999997,0.0737497234
37958,65813,30900.0,Monthly,UYU,Uruguayan peso,370800.0,0,8307.11182536,0.0224032142
37959,65814,55000.0,Yearly,GBP,Pound sterling,55000.0,0,74482.41053549999,1.3542256461
37960,65815,40000.0,Monthly,SEK,Swedish krona,480000.0,0,52810.232208,0.1100213171
37961,65816,25000.0,Yearly,GBP,Pound sterling,25000.0,0,33855.6411525,1.3542256461
37962,65818,62000.0,Yearly,GBP,Pound sterling,62000.0,0,83961.9900582,1.3542256461
37963,65822,100000.0,Yearly,EUR,European Euro,100000.0,0,112928.24553,1.1292824553
37964,65826,40000.0,Yearly,EUR,European Euro,40000.0,0,45171.298212,1.1292824553
37965,65828,2900.0,Monthly,EUR,European Euro,34800.0,0,39299.02944444,1.1292824553
37966,65830,100000.0,Yearly,USD,United States dollar,100000.0,0,100000.0,1.0
37967,65831,28000.0,Monthly,MXN,Mexican peso,336000.0,0,16387.5618144,0.0487725054
37968,65832,9500.0,Monthly,USD,United States dollar,114000.0,0,114000.0,1.0
37969,65833,300000.0,Yearly,USD,United States dollar,300000.0,0,300000.0,1.0
37970,65834,90000.0,Yearly,EUR,European Euro,90000.0,0,101635.420977,1.1292824553
37971,65836,9000.0,Monthly,BRL,Brazilian real,108000.0,0,19020.907026,0.1761195095
37972,65838,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
37973,65839,70000.0,Yearly,EUR,European Euro,70000.0,0,79049.771871,1.1292824553
37974,65840,75000.0,Monthly,KES,Kenyan shilling,900000.0,0,7955.52237,0.0088394693
37975,65841,26000.0,Yearly,EUR,European Euro,26000.0,0,29361.343837800003,1.1292824553
37976,65842,8000000.0,Monthly,IDR,Indonesian rupiah,96000000.0,0,6703.497600000001,6.98281e-05
37977,65843,7000000.0,Monthly,COP,Colombian peso,84000000.0,0,20594.8764,0.0002451771
37978,65844,15000000.0,Yearly,JPY,Japanese yen,15000000.0,0,129160.04699999999,0.0086106698
37979,65846,1000.0,Monthly,USD,United States dollar,12000.0,0,12000.0,1.0
37980,65847,28000.0,Yearly,USD,United States dollar,28000.0,0,28000.0,1.0
37981,65849,81000.0,Yearly,EUR,European Euro,81000.0,0,91471.8788793,1.1292824553
37982,65850,32300.0,Monthly,ILS,Israeli new shekel,387600.0,0,125480.97573899999,0.3237383275
37983,65853,58900.0,Yearly,EUR,European Euro,58900.0,0,66514.73661717,1.1292824553
37984,65854,70000.0,Yearly,EUR,European Euro,70000.0,0,79049.771871,1.1292824553
37985,65856,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
37986,65859,16000.0,Yearly,GBP,Pound sterling,16000.0,0,21667.6103376,1.3542256461
37987,65861,3000.0,Monthly,BGN,Bulgarian lev,36000.0,0,20786.146236,0.577392951
37988,65862,60000.0,Yearly,EUR,European Euro,60000.0,0,67756.947318,1.1292824553
37989,65863,7000.0,Monthly,EUR,European Euro,84000.0,0,94859.7262452,1.1292824553
37990,65865,4500000.0,Monthly,COP,Colombian peso,54000000.0,0,13239.5634,0.0002451771
37991,65866,113000.0,Yearly,USD,United States dollar,113000.0,0,113000.0,1.0
37992,65869,47000.0,Monthly,CZK,Czech koruna,564000.0,0,25825.7118852,0.0457902693
37993,65870,140000.0,Yearly,USD,United States dollar,140000.0,0,140000.0,1.0
37994,65871,80000.0,Yearly,USD,United States dollar,80000.0,0,80000.0,1.0
37995,65872,11000.0,Monthly,PEN,Peruvian sol,132000.0,0,33351.2766576,0.2526611868
37996,65873,15000000.0,Yearly,JPY,Japanese yen,15000000.0,0,129160.04699999999,0.0086106698
37997,65874,70000.0,Yearly,CAD,Canadian dollar,70000.0,0,55107.191412,0.7872455916
37998,65875,5000.0,Monthly,TRY,Turkish lira,60000.0,0,4424.983404,0.0737497234
37999,65876,88500.0,Monthly,CZK,Czech koruna,1062000.0,0,48629.2659966,0.0457902693
38000,65877,45000.0,Yearly,EUR,European Euro,45000.0,0,50817.7104885,1.1292824553
38001,65878,115000.0,Yearly,USD,United States dollar,115000.0,0,115000.0,1.0
38002,65880,100000.0,Yearly,USD,United States dollar,100000.0,0,100000.0,1.0
38003,65882,440000.0,Yearly,ZAR,South African rand,440000.0,0,27490.533136,0.0624784844
38004,65883,8250.0,Monthly,TRY,Turkish lira,99000.0,0,7301.222616599999,0.0737497234
38005,65884,150000.0,Monthly,ARS,Argentine peso,1800000.0,0,17463.092940000002,0.0097017183
38006,65888,4217.0,Monthly,EUR,European Euro,50604.0,0,57146.209368001204,1.1292824553
38007,65889,3000.0,Weekly,GBP,Pound sterling,156000.0,0,211259.2007916,1.3542256461
38008,65890,25000.0,Monthly,CNY,Chinese Yuan Renminbi,300000.0,0,47137.98501,0.1571266167
38009,65893,53420.0,Yearly,EUR,European Euro,53420.0,0,60326.268762126005,1.1292824553
38010,65894,3300.0,Monthly,EUR,European Euro,39600.0,0,44719.58522988,1.1292824553
38011,65896,66000.0,Monthly,INR,Indian rupee,792000.0,0,10627.6101624,0.0134186997
38012,65898,1540.0,Monthly,EUR,European Euro,18480.0,0,20869.139773944,1.1292824553
38013,65899,5000.0,Monthly,BRL,Brazilian real,60000.0,0,10567.17057,0.1761195095
38014,65901,20000.0,Monthly,RON,Romanian leu,240000.0,0,54779.989008,0.2282499542
38015,65903,108000.0,Yearly,CHF,Swiss franc,108000.0,0,117946.9881252,1.0921017419
38016,65904,3400.0,Monthly,EUR,European Euro,40800.0,0,46074.72417624,1.1292824553
38017,65905,24000.0,Yearly,EUR,European Euro,24000.0,0,27102.7789272,1.1292824553
38018,65908,120000.0,Yearly,CHF,Swiss franc,120000.0,0,131052.20902800001,1.0921017419
38019,65909,80000.0,Yearly,USD,United States dollar,80000.0,0,80000.0,1.0
38020,65910,42000.0,Yearly,EUR,European Euro,42000.0,0,47429.8631226,1.1292824553
38021,65911,85000.0,Monthly,RUB,Russian ruble,1020000.0,0,13569.829488,0.0133037544
38022,65913,150000.0,Yearly,USD,United States dollar,150000.0,0,150000.0,1.0
38023,65914,4106.0,Monthly,CHF,Swiss franc,49272.0,0,53810.0370268968,1.0921017419
38024,65916,66000.0,Yearly,EUR,European Euro,66000.0,0,74532.64204980001,1.1292824553
38025,65917,47500.0,Yearly,GBP,Pound sterling,47500.0,0,64325.71818975,1.3542256461
38026,65920,10500.0,Monthly,BRL,Brazilian real,126000.0,0,22191.058197,0.1761195095
38027,65921,1600000.0,Yearly,INR,Indian rupee,1600000.0,0,21469.91952,0.0134186997
38028,65922,32620.0,Yearly,EUR,European Euro,32620.0,0,36837.193691886,1.1292824553
38029,65925,400.0,Yearly,PLN,Polish zloty,400.0,0,98.97800572,0.2474450143
38030,65926,250000.0,Monthly,RUB,Russian ruble,3000000.0,0,39911.2632,0.0133037544
38031,65927,58000.0,Yearly,USD,United States dollar,58000.0,0,58000.0,1.0
38032,65930,130000.0,Yearly,USD,United States dollar,130000.0,0,130000.0,1.0
38033,65931,600000.0,Monthly,HUF,Hungarian forint,7200000.0,0,22434.49296,0.0031159018
38034,65932,240000.0,Yearly,USD,United States dollar,240000.0,0,240000.0,1.0
38035,65933,75000.0,Yearly,CAD,Canadian dollar,75000.0,0,59043.419369999996,0.7872455916
38036,65934,45000.0,Yearly,CAD,Canadian dollar,45000.0,0,35426.051622,0.7872455916
38037,65938,450000.0,Yearly,INR,Indian rupee,450000.0,0,6038.414865,0.0134186997
38038,65939,110000.0,Yearly,USD,United States dollar,110000.0,0,110000.0,1.0
38039,65941,325000.0,Yearly,USD,United States dollar,325000.0,0,325000.0,1.0
38040,65942,1000.0,Monthly,EUR,European Euro,12000.0,0,13551.3894636,1.1292824553
38041,65943,50000.0,Monthly,SEK,Swedish krona,600000.0,0,66012.79026,0.1100213171
38042,65945,195000.0,Yearly,USD,United States dollar,195000.0,0,195000.0,1.0
38043,65946,1240.0,Monthly,EUR,European Euro,14880.0,0,16803.722934864,1.1292824553
38044,65947,125000.0,Yearly,USD,United States dollar,125000.0,0,125000.0,1.0
38045,65948,3500.0,Yearly,MYR,Malaysian ringgit,3500.0,0,836.12201925,0.2388920055
38046,65949,6500000.0,Yearly,JPY,Japanese yen,6500000.0,0,55969.3537,0.0086106698
38047,65950,75000.0,Monthly,ZAR,South African rand,900000.0,0,56230.63596,0.0624784844
38048,65952,4400.0,Monthly,BRL,Brazilian real,52800.0,0,9299.1101016,0.1761195095
38049,65953,650.0,Monthly,GBP,Pound sterling,7800.0,0,10562.960039579999,1.3542256461
38050,65954,52000.0,Yearly,EUR,European Euro,52000.0,0,58722.687675600006,1.1292824553
38051,65955,110000.0,Yearly,USD,United States dollar,110000.0,0,110000.0,1.0
38052,65957,105000.0,Yearly,USD,United States dollar,105000.0,0,105000.0,1.0
38053,65958,1500.0,Monthly,USD,United States dollar,18000.0,0,18000.0,1.0
38054,65959,52000.0,Yearly,GBP,Pound sterling,52000.0,0,70419.7335972,1.3542256461
38055,65963,75000.0,Yearly,EUR,European Euro,75000.0,0,84696.1841475,1.1292824553
38056,65964,3000.0,Monthly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
38057,65965,3000.0,Monthly,BRL,Brazilian real,36000.0,0,6340.302342,0.1761195095
38058,65966,70000.0,Yearly,USD,United States dollar,70000.0,0,70000.0,1.0
38059,65967,2000.0,Monthly,USD,United States dollar,24000.0,0,24000.0,1.0
38060,65969,35000000.0,Monthly,IDR,Indonesian rupiah,420000000.0,0,29327.802,6.98281e-05
38061,65970,60000.0,Monthly,INR,Indian rupee,720000.0,0,9661.463784,0.0134186997
38062,65972,4000000.0,Monthly,COP,Colombian peso,48000000.0,0,11768.5008,0.0002451771
38063,65973,40000.0,Monthly,RUB,Russian ruble,480000.0,0,6385.802111999999,0.0133037544
38064,65974,52000.0,Yearly,USD,United States dollar,52000.0,0,52000.0,1.0
38065,65975,5100.0,Monthly,BRL,Brazilian real,61200.0,0,10778.5139814,0.1761195095
38066,65976,7000.0,Monthly,BRL,Brazilian real,84000.0,0,14794.038798,0.1761195095
38067,65978,1500.0,Monthly,EUR,European Euro,18000.0,0,20327.084195400002,1.1292824553
38068,65980,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
38069,65981,110000.0,Monthly,CZK,Czech koruna,1320000.0,0,60443.155476,0.0457902693
38070,65982,1708000.0,Yearly,ARS,Argentine peso,1708000.0,0,16570.5348564,0.0097017183
38071,65985,1200000.0,Yearly,INR,Indian rupee,1200000.0,0,16102.43964,0.0134186997
38072,65986,130000.0,Yearly,USD,United States dollar,130000.0,0,130000.0,1.0
38073,65987,95000.0,Yearly,USD,United States dollar,95000.0,0,95000.0,1.0
38074,65989,52000.0,Yearly,EUR,European Euro,52000.0,0,58722.687675600006,1.1292824553
38075,65991,68000.0,Yearly,USD,United States dollar,68000.0,0,68000.0,1.0
38076,65994,4100.0,Monthly,EUR,European Euro,49200.0,0,55560.69680076,1.1292824553
38077,65995,107077.0,Yearly,USD,United States dollar,107077.0,0,107077.0,1.0
38078,65997,3200.0,Monthly,EUR,European Euro,38400.0,0,43364.44628352,1.1292824553
38079,65999,160000.0,Yearly,USD,United States dollar,160000.0,0,160000.0,1.0
38080,66000,2500.0,Monthly,EUR,European Euro,30000.0,0,33878.473659,1.1292824553
38081,66001,100000.0,Yearly,EUR,European Euro,100000.0,0,112928.24553,1.1292824553
38082,66002,400000.0,Yearly,USD,United States dollar,400000.0,0,400000.0,1.0
38083,66006,42000.0,Monthly,SEK,Swedish krona,504000.0,0,55450.7438184,0.1100213171
38084,66007,180000.0,Yearly,USD,United States dollar,180000.0,0,180000.0,1.0
38085,66009,150000.0,Yearly,USD,United States dollar,150000.0,0,150000.0,1.0
38086,66010,14000.0,Monthly,BRL,Brazilian real,168000.0,0,29588.077596,0.1761195095
38087,66011,12000000.0,Monthly,COP,Colombian peso,144000000.0,0,35305.5024,0.0002451771
38088,66012,50000.0,Yearly,EUR,European Euro,50000.0,0,56464.122765,1.1292824553
38089,66013,160000.0,Weekly,USD,United States dollar,8320000.0,0,8320000.0,1.0
38090,66016,36000.0,Yearly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
38091,66017,16000.0,Monthly,MXN,Mexican peso,192000.0,0,9364.3210368,0.0487725054
38092,66021,13000.0,Monthly,UAH,Ukrainian hryvnia,156000.0,0,5681.2677168,0.0364183828
38093,66022,115499.0,Yearly,EUR,European Euro,115499.0,0,130430.9943046947,1.1292824553
38094,66023,2000.0,Monthly,BGN,Bulgarian lev,24000.0,0,13857.430824,0.577392951
38095,66024,1600000.0,Monthly,NGN,Nigerian naira,19200000.0,0,46501.31904,0.0024219437
38096,66028,180000.0,Yearly,EUR,European Euro,180000.0,0,203270.841954,1.1292824553
38097,66029,64000.0,Yearly,USD,United States dollar,64000.0,0,64000.0,1.0
38098,66033,54000.0,Yearly,EUR,European Euro,54000.0,0,60981.252586200004,1.1292824553
38099,66034,5100.0,Monthly,USD,United States dollar,61200.0,0,61200.0,1.0
38100,66036,3875000.0,Yearly,ARS,Argentine peso,3875000.0,0,37594.1584125,0.0097017183
38101,66037,50000.0,Monthly,EUR,European Euro,600000.0,0,677569.47318,1.1292824553
38102,66038,100000.0,Yearly,GBP,Pound sterling,100000.0,0,135422.56461,1.3542256461
38103,66041,135000.0,Yearly,USD,United States dollar,135000.0,0,135000.0,1.0
38104,66042,20000.0,Monthly,EUR,European Euro,240000.0,0,271027.789272,1.1292824553
38105,66043,2400.0,Monthly,EUR,European Euro,28800.0,0,32523.33471264,1.1292824553
38106,66045,45000.0,Yearly,EUR,European Euro,45000.0,0,50817.7104885,1.1292824553
38107,66047,55000.0,Yearly,EUR,European Euro,55000.0,0,62110.5350415,1.1292824553
38108,66048,35500.0,Yearly,EUR,European Euro,35500.0,0,40089.52716315,1.1292824553
38109,66050,777.0,Monthly,EUR,European Euro,9324.0,0,10529.4296132172,1.1292824553
38110,66053,50000.0,Yearly,GBP,Pound sterling,50000.0,0,67711.282305,1.3542256461
38111,66054,5106.0,Monthly,USD,United States dollar,61272.0,0,61272.0,1.0
38112,66055,28000.0,Yearly,GBP,Pound sterling,28000.0,0,37918.3180908,1.3542256461
38113,66058,90000.0,Yearly,USD,United States dollar,90000.0,0,90000.0,1.0
38114,66063,3000000.0,Monthly,INR,Indian rupee,36000000.0,0,483073.1892,0.0134186997
38115,66064,55000.0,Yearly,EUR,European Euro,55000.0,0,62110.5350415,1.1292824553
38116,66070,120000000.0,Monthly,IRR,Iranian rial,1440000000.0,0,34187.04,2.3741e-05
38117,66071,44000.0,Monthly,DKK,Danish krone,528000.0,0,80165.1335232,0.1518279044
38118,66072,230000.0,Yearly,USD,United States dollar,230000.0,0,230000.0,1.0
38119,66076,200000.0,Yearly,USD,United States dollar,200000.0,0,200000.0,1.0
38120,66077,47000.0,Yearly,GBP,Pound sterling,47000.0,0,63648.6053667,1.3542256461
38121,66078,200000.0,Yearly,CHF,Swiss franc,200000.0,0,218420.34838,1.0921017419
38122,66079,104000.0,Yearly,USD,United States dollar,104000.0,0,104000.0,1.0
38123,66080,2000.0,Monthly,EUR,European Euro,24000.0,0,27102.7789272,1.1292824553
38124,66082,42000.0,Yearly,CAD,Canadian dollar,42000.0,0,33064.314847199996,0.7872455916
38125,66083,39000.0,Yearly,USD,United States dollar,39000.0,0,39000.0,1.0
38126,66085,1650.0,Monthly,EUR,European Euro,19800.0,0,22359.79261494,1.1292824553
38127,66087,110000.0,Yearly,USD,United States dollar,110000.0,0,110000.0,1.0
38128,66088,2500.0,Monthly,EUR,European Euro,30000.0,0,33878.473659,1.1292824553
38129,66089,40000.0,Yearly,USD,United States dollar,40000.0,0,40000.0,1.0
38130,66092,300.0,Monthly,USD,United States dollar,3600.0,0,3600.0,1.0
38131,66093,240000.0,Yearly,USD,United States dollar,240000.0,0,240000.0,1.0
38132,66094,1000.0,Monthly,EUR,European Euro,12000.0,0,13551.3894636,1.1292824553
38133,66095,20416.0,Monthly,BRL,Brazilian real,244992.0,0,43147.870871424,0.1761195095
38134,66096,27000.0,Monthly,ZAR,South African rand,324000.0,0,20243.0289456,0.0624784844
38135,66098,715000.0,Yearly,NOK,Norwegian krone,715000.0,0,80843.2213875,0.1130674425
38136,66100,65000.0,Yearly,USD,United States dollar,65000.0,0,65000.0,1.0
38137,66102,74000.0,Weekly,USD,United States dollar,3848000.0,0,3848000.0,1.0
